Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
http://downloadt.advantech.com/ProductFile/PIS/SOM-4466/Product%20-%20Datasheet/SOM-4466_DS(01.14.16)20160114103018.pdf,-,SOM-4466L-M0A1E-ND,SOM-4466L-M0A1E,Advantech Corp,AMD T16R 24-BIT LVDS,0,0,"231.42000","0","1","-","-","Active","AMD G-Series T16R","615MHz","1","-","Heat Sink","4.5"" x 3.74"" (114mm x 95mm)","ETX 3.02","ISA, PCI","4GB/0GB","SATA 3.0 (2), mSATA","DD, HDMI, LCD, LVDS, VGA","-","USB 2.0 (4)","-","3","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/SOM-4466/Product%20-%20Datasheet/SOM-4466_DS(01.14.16)20160114103018.pdf,-,SOM-4466T-M0A1E-ND,SOM-4466T-M0A1E,Advantech Corp,AMD T16R 18-BIT TTL,0,0,"231.42000","0","1","-","-","Active","AMD G-Series T16R","615MHz","1","-","Heat Sink","4.5"" x 3.74"" (114mm x 95mm)","ETX 3.02","ISA, PCI","4GB/0GB","SATA 3.0 (2), mSATA","DD, HDMI, LCD, LVDS, VGA","-","USB 2.0 (4)","-","3","-","Yes","0°C ~ 60°C"
-,-,EDM1CFIMX6Q10R2GBNI4GLS2CTE-ND,EDM1CFIMX6Q10R2GBNI4GLS2CTE,TechNexion,MOD EDM COMPACT TYPE1 I.MX6 QUAD,0,0,"237.36000","0","100","-","EDM1","Active","ARM® Cortex®-A9, i.MX6Quad","1.0GHz","4","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","2GB/2GB","SATA2, SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","-20°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/PCM-3343/Product%20-%20Datasheet/PCM-3343_DS(01.15.14)20140205144750.pdf,-,PCM-3343EF-256A1E-ND,PCM-3343EF-256A1E,Advantech Corp,PC/104 VORTEX86DX 1GHZ MOD WITH,0,0,"239.40000","0","1","-","-","Active","Vortex86DX","800MHz","1","-","Heat Sink","3.8"" x 3.5"" (96mm x 90mm)","-","PC/104","512MB/256MB","CompactFlash, PATA, SPI","LVDS, TTL, VGA","10/100Mbps","USB 2.0 (4)","4","16","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/AIMB-501/Product%20-%20Datasheet/AIMB-501_DS(01.15.14)20140122142416.pdf,-,AIMB-501L-KSA1E-ND,AIMB-501L-KSA1E,Advantech Corp,MICROATX VGA/2 COM/10 USB/SNL LA,0,0,"240.73000","0","1","-","-","Active","Intel Core i7/i5/i3/Celeron/Pentium","2.5GHz ~ 3.4GHz","2/4","-","Heat Sink","9.6"" x 9.6"" (244mm x 244mm)","Micro-ATX (without Processor)","PCI, PCIe","16GB/0GB","SATA 2.0 (4)","CRT, DVI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (10)","2","8","-","Yes","0°C ~ 60°C"
-,-,EDM2CFIMX6Q10R2GBNI4GLS2CTE-ND,EDM2CFIMX6Q10R2GBNI4GLS2CTE,TechNexion,MOD EDM COMPACT TYPE2 I.MX6 QUAD,0,0,"246.39000","0","100","-","EDM2","Not For New Designs","ARM® Cortex®-A9, i.MX6Quad","1.0GHz","4","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","2GB/2GB","SATA2, SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","-20°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/PCM-9343/Product%20-%20Datasheet/PCM-9343_DS(01.15.14)20140205145044.pdf,-,PCM-9343EF-S6A1E-ND,PCM-9343EF-S6A1E,Advantech Corp,3.5 ""SBC DM&P VORTEX86DX 800MHZ,0,0,"247.38000","0","1","-","-","Active","Vortex86DX","800MHz","1","4.05W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","PC/104","PC/104","512MB/256MB","CompactFlash, SATA, SPI","LVDS, TTL, VGA","10/100Mbps","USB 2.0 (4)","4","16","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/RSB-4220.pdf,-,RSB-4220CS-MCA1E-ND,RSB-4220CS-MCA1E,Advantech Corp,TI AM3352 1.0GHZ 3.5"" RISC SBC,0,0,"247.38000","0","1","-","-","Active","TI Sitara Cortex A8 AM3352","1.0GHz","1","2.8W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","3.5"" SBC","Mini-PCIe, SD","512MB/512MB","-","LVDS","10/100/1000Mbps","USB 2.0 (1)","6","8","-","Yes","0°C ~ 60°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6QDWT1D02GE008E00IH-ND,SRMX6QDWT1D02GE008E00IH,SolidRun LTD,SBC EDGE CARRIER QUAD IMX6,0,0,"250.04000","0","60","-","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/2GB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100/1000Mbps (1)","USB 2.0 (4)","-","36","-","-","-"
http://advdownload.advantech.com/productfile/PIS/AIMB-501/Product%20-%20Datasheet/AIMB-501_DS(01.15.14)20140122142416.pdf,-,AIMB-501VG-KSA1E-ND,AIMB-501VG-KSA1E,Advantech Corp,MICROATX VGA/DVI/10COM/10USB/1,0,0,"252.70000","0","1","-","-","Active","Intel Core i7/i5/i3/Celeron/Pentium","2.5GHz ~ 3.4GHz","2/4","-","Heat Sink","9.6"" x 9.6"" (244mm x 244mm)","Micro-ATX (without Processor)","PCI, PCIe","16GB/0GB","SATA 2.0 (4)","CRT, DVI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (10)","10","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-503/Product%20-%20Datasheet/AIMB-503_DS(05.16.14)20140519165739.pdf,-,AIMB-503L-00A1E-ND,AIMB-503L-00A1E,Advantech Corp,CIRC BRD MICROATX,0,0,"255.36000","0","1","-","-","Active","Intel Core i7/i5/i3/Pentium","2.3GHz ~ 3.5GHz","2/4","-","Heat Sink","9.6"" x 9.6"" (244mm x 244mm)","Micro-ATX (without Processor)","Mini-PCIe, PCI, PCIe","16GB/0GB","SATA 2.0 (1), SATA 3.0 (2)","CRT, DVI, DP, LVDS, VGA","10/100/1000Mbps","USB 2.0 (7), USB 3.0 (2)","2","8","-","Yes","0°C ~ 60°C"
https://advdownload.blob.core.windows.net/productfile/PIS/AIMB-285/Product%20-%20Datasheet/AIMB-285_DS(03.02.18)20181030160424.pdf,-,AIMB-285L-00A1E-ND,AIMB-285L-00A1E,Advantech Corp,MINIITX LGA1151 DP/HDMI/PCIEX4/1,0,0,"255.36000","0","1","-","-","Active","Intel Core i7/i5/i3/Celeron/Pentium","2.3GHz ~ 3.9GHz","2/4","-","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","32GB/0GB","SATA 3.0 (3)","DP, HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (2), USB 3.0 (4)","2","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-769/Product%20-%20Datasheet/AIMB-769_DS(12.30.16)20170103132024.pdf,-,AIMB-769VG-00A2E-ND,AIMB-769VG-00A2E,Advantech Corp,ATX SOCKET LGA775 G41+ICH7 CORE,0,0,"260.68000","0","1","-","-","Active","Intel Core 2 Duo/2 Quad/Celeron/Pentium","2.2GHz ~ 3.16GHz","1/2/4","-","Heat Sink","12"" x 9.6"" (304.8mm x 244mm)","ATX","PCI, PCIe","4GB/0GB","SATA 2.0 (4)","VGA","10/100/1000Mbps","USB 2.0 (8)","2","-","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/AIMB-215.pdf,-,AIMB-215U-S6A1E-ND,AIMB-215U-S6A1E,Advantech Corp,CIRC BRD ATOM BAYTRAIL QC1.58G,0,0,"262.01000","0","1","-","-","Active","Celeron N2807","1.58GHz","4","10.17W","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","8GB/0GB","SATA 2.0 (1)","CRT, DP, VGA","10/100/1000Mbps","USB 2.0 (3), USB 3.0 (1)","6","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-281/Product%20-%20Datasheet/AIMB-281_DS(02.15.16)-final20160215154335.pdf,-,AIMB-281G2-00A1E-ND,AIMB-281G2-00A1E,Advantech Corp,CIRC BRD H61 MINI ITX,0,0,"262.01000","0","1","-","-","Active","Intel Core i7/i5/i3/Celeron/Pentium","2.7GHz ~ 3.9GHz","2/4","-","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","8GB/0GB","SATA 2.0 (3)","CRT, DVI, LVDS","10/100/1000Mbps","USB 2.0 (8)","6","8","-","Yes","0°C ~ 60°C"
-,-,AIMB-281G2-00A2E-ND,AIMB-281G2-00A2E,Advantech Corp,CIRC BRD SNB H61 MINI ITX,0,0,"262.01000","0","1","-","-","Active","Intel Core i7/i5/i3/Celeron/Pentium","2.7GHz ~ 3.9GHz","2/4","-","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","8GB/0GB","SATA 2.0 (3)","CRT, DVI, LVDS","10/100/1000Mbps","USB 2.0 (8)","6","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-215%20B1/Product%20-%20Datasheet/AIMB-215%20B1_DS(03.23.15)20150410141323.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-215U-S6B1E.jpg,AIMB-215U-S6B1E-ND,AIMB-215U-S6B1E,Advantech Corp,MOTHERBOARD CELERON N2807 1.58GH,0,0,"264.67000","0","1","-","-","Active","Celeron N2807","1.58GHz","4","10.17W","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","8GB/0GB","SATA 2.0 (1)","CRT, DP, VGA","10/100/1000Mbps","USB 2.0 (3), USB 3.0 (1)","6","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/AIMB-262.pdf,-,AIMB-262VG-00A1E-ND,AIMB-262VG-00A1E,Advantech Corp,CIRC MOD C2D LGA775 MINI ITX FSB,0,0,"264.67000","0","1","-","-","Active","Intel Core 2 Duo/Celeron/Pentium","2.0GHz ~ 3.4GHz","1/2","-","-","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","PCIe","2GB/0GB","SATA","CRT","10/100/1000Mbps","USB 2.0 (6)","4","-","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/RSB-4410/Product%20-%20Datasheet/RSB-4410_DS(05.21.15)20150608135811.pdf,-,RSB-4410WD-MDA1E-ND,RSB-4410WD-MDA1E,Advantech Corp,I.MX6 DC 1.0GHZ 3.5"" RISC SBC -,0,0,"264.67000","0","1","-","-","Active","ARM® Cortex®-A9, i.MX6Dual","1.0GHz","2","2.3W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","3.5"" SBC","Mini-PCIe, SD, SIM","1GB/1GB","-","HDMI, LVDS, VGA","10/100/1000Mbps","USB (3)","3","-","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/SOM-4466/Product%20-%20Datasheet/SOM-4466_DS(01.14.16)20160114103018.pdf,-,SOM-4466L-S6A1E-ND,SOM-4466L-S6A1E,Advantech Corp,AMD T56N 24-BIT LVDS,0,0,"264.67000","0","1","-","-","Active","AMD G-Series T56N","1.65GHz","2","-","Heat Sink","4.5"" x 3.74"" (114mm x 95mm)","ETX 3.02","ISA, PCI","4GB/0GB","SATA 3.0 (2), mSATA","DD, HDMI, LCD, LVDS, VGA","-","USB 2.0 (4)","-","3","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/SOM-6868/Product%20-%20Datasheet/SOM-6868_DS(05.08.18)20180508110402.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/SOM-6868xC-SxA1E.jpg,SOM-6868RC-S0A1E-ND,SOM-6868RC-S0A1E,Advantech Corp,INTEL CELERON N3010,0,0,"264.67000","0","1","-","-","Active","Celeron N3010","2.24GHz","2","4W","-","3.74"" x 3.74"" (95mm x 95mm)","COM Express 2.1","Audio, LPC, PCIe","8GB/0GB","SATA3","DDI, LCD, Multi-Display","10/100/1000Mbps","USB 2.0 (8), USB 3.0 (4)","2","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/SOM-6868/Product%20-%20Datasheet/SOM-6868_DS(05.08.18)20180508110402.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/SOM-6868xC-SxA1E.jpg,SOM-6868RC-S5A1E-ND,SOM-6868RC-S5A1E,Advantech Corp,INTEL CELERON N3060,0,0,"264.67000","0","1","-","-","Active","Celeron N3060","2.48GHz","2","6W","-","3.74"" x 3.74"" (95mm x 95mm)","COM Express 2.1","Audio, LPC, PCIe","8GB/0GB","SATA3","DDI, LCD, Multi-Display","10/100/1000Mbps","USB 2.0 (8), USB 3.0 (4)","2","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/AIMB-215.pdf,-,AIMB-215L-S6A1E-ND,AIMB-215L-S6A1E,Advantech Corp,CIRC BRD ATOM BAYTRAIL QC2.0G,0,0,"267.33000","0","1","-","-","Active","Celeron J1900","2.0GHz","4","10.17W","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","8GB/0GB","SATA 2.0 (1)","CRT, DP, VGA","10/100/1000Mbps","USB 2.0 (3), USB 3.0 (1)","6","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/PCM-9343/Product%20-%20Datasheet/PCM-9343_DS(01.15.14)20140205145044.pdf,-,PCM-9343EFG-S6A1E-ND,PCM-9343EFG-S6A1E,Advantech Corp,3.5 ""SBC DM&P VORTEX86DX 800MHZ,0,0,"267.33000","0","1","-","-","Active","Vortex86DX","800MHz","1","5.1W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","PC/104","PC/104","512MB/512MB","CompactFlash, SATA, SPI","LVDS, TTL, VGA","10/100Mbps","USB 2.0 (4)","4","16","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-275/Product%20-%20Datasheet/AIMB-275_DS(04.24.17)20170424113013.pdf,-,AIMB-275L-00A1E-ND,AIMB-275L-00A1E,Advantech Corp,MINIITX LGA1151 DP/HDMI/PCIE/1GB,0,0,"267.33000","0","1","-","-","Active","Intel Core i7/i5/i3/Pentium","2.3GHz ~ 3.4GHz","2/4","-","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","M.2, Mini-PCIe, PCIe","32GB/0GB","SATA 3.0 (3)","CRT, DP, HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (4), USB 3.0 (4)","2","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/aimb-203/Product%20-%20Datasheet/AIMB-203_DS(12%2019%2016)20161219161350.pdf,-,AIMB-203L-00A1E-ND,AIMB-203L-00A1E,Advantech Corp,MINIITX LGA1150,0,0,"268.66000","0","1","-","-","Active","Intel Core i7/i5/i3/Pentium","2.3GHz ~ 3.7GHz","2/4","-","-","6.69"" x 6.69"" (170mm x 170mm)","-","Mini-PCIe","16GB/0GB","SATA 2.0 (1), SATA 3.0 (2)","CRT, DP, DVI, LVDS","10/100/1000Mbps","USB 2.0 (2), USB 3.0 (6)","1","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/MIO-2260/Product%20-%20Datasheet/MIO-2260_DS(01.15.14)20140128141530.pdf,-,MIO-2260NF-S6A1E-ND,MIO-2260NF-S6A1E,Advantech Corp,INTEL N455 1.6GHZ PICO ITX WITH,0,0,"268.66000","0","1","-","-","Active","Atom N455","1.66GHz","1","7.68W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","2GB/0GB","CompactFlash, SATA","LVDS, VGA","10/100/1000Mbps","USB 2.0 (2)","2","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/MIO-2270/Product%20-%20Datasheet/MIO-2270_DS(10.02.14)20141002133632.pdf,-,MIO-2270DV-S5A1E-ND,MIO-2270DV-S5A1E,Advantech Corp,AMD G-SERIES SOC GX-210JA PICO-I,0,0,"268.66000","0","1","-","-","Active","AMD G-Series GX-210JA","1.0GHz","2","6W","-","3.9"" x 2.8"" (100mm x 72mm)","Pico-ITX","Mini-PCIe","8GB/0GB","SATA, mSATA","DP, HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (2), USB 3.0 (2)","2","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/download/downloadlit.aspx?LIT_ID=55e6d666-9348-4e1a-971e-3b901506ebf1,-,PCM-3353F-J0A2E-ND,PCM-3353F-J0A2E,Advantech Corp,PC104+ SBCW/LX800 FLASH TTL/LVDS,0,0,"268.66000","0","1","-","-","Active","AMD Geode LX600","366MHz","1","-","Heat Sink","3.8"" x 4.5"" (96mm x 115mm)","-","PC/104","1GB/0GB","CompactFlash, PATA, SPI","LVDS, TTL, VGA","10/100/1000Mbps","USB 2.0 (4)","4","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/SOM-7569/Product%20-%20Datasheet/SOM-7569_DS(09.14.17)20170914131854.pdf,-,SOM-7569CM0C-S1A1E-ND,SOM-7569CM0C-S1A1E,Advantech Corp,INTEL CELERON N3350/4GB,0,0,"269.99000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-701/Product%20-%20Datasheet/AIMB-701_DS(10.06.15)20160825114203.pdf,-,AIMB-701VG-00A1E-ND,AIMB-701VG-00A1E,Advantech Corp,LGA 1155 INTEL 3RD GENERATION,0,0,"271.32000","0","1","-","-","Active","Intel Core i7/i5/i3/Pentium","2.9GHz ~ 3.4GHz","1","-","Heat Sink","12"" x 9.6"" (304.8mm x 244mm)","ATX","PCI, PCIe","16GB/0GB","SATA 2.0 (4)","VGA","10/100/1000Mbps","USB 2.0 (10)","2","8","-","Yes","0°C ~ 60°C"
https://advdownload.advantech.com/productfile/PIS/AIMB-769/Product%20-%20Datasheet/AIMB-769_DS(12.30.16)20170103132024.pdf,-,AIMB-769VG-00A1E-ND,AIMB-769VG-00A1E,Advantech Corp,ATX SOCKET LGA775 G41+ICH7 CORE,0,0,"271.32000","0","1","-","-","Active","Intel Core 2 Duo/2 Quad/Celeron/Pentium","2.2GHz ~ 3.16GHz","1/2/4","-","Heat Sink","12"" x 9.6"" (304.8mm x 244mm)","ATX","PCI, PCIe","4GB/0GB","SATA 2.0 (4)","VGA","10/100/1000Mbps","USB 2.0 (8)","2","-","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/RSB-4760/Product%20-%20Datasheet/RSB-4760_DS(12.05.17)20180102105940.pdf,-,RSB-4760CQ-QNA1E-ND,RSB-4760CQ-QNA1E,Advantech Corp,QUALCOMM APQ8016 QUAD CORE 1.2GH,0,0,"272.65000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://downloadt.advantech.com/ProductFile/PIS/PCM-3343/Product%20-%20Datasheet/PCM-3343_DS(01.15.14)20140205144750.pdf,-,PCM-3343Z-256A1E-ND,PCM-3343Z-256A1E,Advantech Corp,PC/104 VORTEX86DX 800MHZ MOD WIT,0,0,"273.98000","0","1","-","-","Active","Vortex86DX","800MHz","1","-","Heat Sink","3.8"" x 3.5"" (96mm x 90mm)","-","PC/104","512MB/256MB","CompactFlash, PATA, SPI","LVDS, TTL, VGA","10/100Mbps","USB 2.0 (4)","4","16","-","Yes","-20°C ~ 80°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6QDWT1D02GE008E00AH-ND,SRMX6QDWT1D02GE008E00AH,SolidRun LTD,SBC EDGE CARRIER QUAD IMX6,0,0,"274.91000","0","1","-","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/2GB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100/1000Mbps (1)","USB 2.0 (4)","-","36","-","-","-"
